#Chi is reported as CHI_(i)_(j) \hbar \omega (Ry)  Re(chi) (e^2*a_0^2/Ry) Im(chi) (e^2*a_0^2/Ry) 
# S(E) satisfies the sum rule 
     chi_1_2=  0.874000000000001E+00  -.917389785332313E-05  -.719323388617555E-05
     chi_2_2=  0.874000000000001E+00  0.384063844990761E+01  0.249523944776917E+02
     chi_3_2=  0.874000000000001E+00  -.340659550983244E-05  -.347096224258161E-04
     chi_1_3=  0.874000000000001E+00  0.823756512064695E-05  0.110038088691918E-04
     chi_2_3=  0.874000000000001E+00  -.340649340119918E-05  -.347097110056575E-04
     chi_3_3=  0.874000000000001E+00  0.384055076233171E+01  0.249524165339544E+02
     S(E)=  0.874000000000001E+00  0.694183415752940E+01
     chi_1_1=  0.875000000000001E+00  0.403441812075893E+01  0.249714784515960E+02
     chi_2_1=  0.875000000000001E+00  -.891032483885741E-05  -.723245285838039E-05
     chi_3_1=  0.875000000000001E+00  0.796067491738277E-05  0.111025898876943E-04
     chi_1_2=  0.875000000000001E+00  -.891028671044001E-05  -.723241134933485E-05
     chi_2_2=  0.875000000000001E+00  0.403427403929599E+01  0.249714208023442E+02
     chi_3_2=  0.875000000000001E+00  -.277598812206704E-05  -.347065354037651E-04
     chi_1_3=  0.875000000000001E+00  0.796058913192518E-05  0.111025901399668E-04
     chi_2_3=  0.875000000000001E+00  -.277588327813601E-05  -.347066184729899E-04
     chi_3_3=  0.875000000000001E+00  0.403418512539488E+01  0.249714383817013E+02
     S(E)=  0.875000000000001E+00  0.695507583351442E+01
     chi_1_1=  0.876000000000001E+00  0.422749723222906E+01  0.250004547989781E+02
     chi_2_1=  0.876000000000001E+00  -.864572368819213E-05  -.727017718662085E-05
     chi_3_1=  0.876000000000001E+00  0.768297686434520E-05  0.111980288844699E-04
     chi_1_2=  0.876000000000001E+00  -.864568684052253E-05  -.727013445974619E-05
     chi_2_2=  0.876000000000001E+00  0.422735567712018E+01  0.250003945254786E+02
     chi_3_2=  0.876000000000001E+00  -.214514290845825E-05  -.346980652964842E-04
     chi_1_3=  0.876000000000001E+00  0.768289089870548E-05  0.111980253985715E-04
     chi_2_3=  0.876000000000001E+00  -.214503547282598E-05  -.346981424196345E-04
     chi_3_3=  0.876000000000001E+00  0.422726562071750E+01  0.250004074027137E+02
     S(E)=  0.876000000000001E+00  0.697110331580033E+01
     chi_1_1=  0.877000000000001E+00  0.441986072473728E+01  0.250383882867825E+02
     chi_2_1=  0.877000000000001E+00  -.838009006255354E-05  -.730599889890625E-05
     chi_3_1=  0.877000000000001E+00  0.740455580902181E-05  0.112895765916361E-04
     chi_1_2=  0.877000000000001E+00  -.838005450499599E-05  -.730595502174388E-05
     chi_2_2=  0.877000000000001E+00  0.441972165351302E+01  0.250383255073346E+02
     chi_3_2=  0.877000000000001E+00  -.151391671374617E-05  -.346823927584529E-04
     chi_1_3=  0.877000000000001E+00  0.740446988684654E-05  0.112895692940025E-04
     chi_2_3=  0.877000000000001E+00  -.151380726273566E-05  -.346824635581828E-04
     chi_3_3=  0.877000000000001E+00  0.441963077034894E+01  0.250383334874146E+02
     S(E)=  0.877000000000001E+00  0.698964970210562E+01
     chi_1_1=  0.878000000000001E+00  0.461215625394832E+01  0.250849377606329E+02
     chi_2_1=  0.878000000000001E+00  -.811373514464967E-05  -.733975883097248E-05
     chi_3_1=  0.878000000000001E+00  0.712590638002656E-05  0.113771034521941E-04
     chi_1_2=  0.878000000000001E+00  -.811370086990611E-05  -.733971383221677E-05
     chi_2_2=  0.878000000000001E+00  0.461201958978350E+01  0.250848725035374E+02
     chi_3_2=  0.878000000000001E+00  -.883680068325425E-06  -.346588466165145E-04
     chi_1_3=  0.878000000000001E+00  0.712582075566594E-05  0.113770923612786E-04
     chi_2_3=  0.878000000000001E+00  -.883569345298179E-06  -.346589111348833E-04
     chi_3_3=  0.878000000000001E+00  0.461192828086092E+01  0.250848756138218E+02
     S(E)=  0.878000000000001E+00  0.701062820534430E+01
     chi_1_1=  0.879000000000001E+00  0.480483779471116E+01  0.251407882310533E+02
     chi_2_1=  0.879000000000001E+00  -.784687496179410E-05  -.737174851761979E-05
     chi_3_1=  0.879000000000001E+00  0.684737707219247E-05  0.114611180701359E-04
     chi_1_2=  0.879000000000001E+00  -.784684198926105E-05  -.737170239301050E-05
     chi_2_2=  0.879000000000001E+00  0.480470352276546E+01  0.251407204483012E+02
     chi_3_2=  0.879000000000001E+00  -.255482470009851E-06  -.346286241332771E-04
     chi_1_3=  0.879000000000001E+00  0.684729193872499E-05  0.114611032788823E-04
     chi_2_3=  0.879000000000001E+00  -.255370939211194E-06  -.346286827689504E-04
     chi_3_3=  0.879000000000001E+00  0.480461203439605E+01  0.251407188989705E+02
     S(E)=  0.879000000000001E+00  0.703423871812210E+01
     chi_1_1=  0.880000000000001E+00  0.499735240300431E+01  0.252069393869557E+02
     chi_2_1=  0.880000000000001E+00  -.757927065335495E-05  -.740238710975616E-05
     chi_3_1=  0.880000000000001E+00  0.656866367819391E-05  0.115423022803811E-04
     chi_1_2=  0.880000000000001E+00  -.757923904485608E-05  -.740233986342083E-05
     chi_2_2=  0.880000000000001E+00  0.499722060456743E+01  0.252068690463041E+02
     chi_3_2=  0.880000000000001E+00  0.371460489881734E-06  -.345935099230006E-04
     chi_1_3=  0.880000000000001E+00  0.656857913898123E-05  0.115422838662862E-04
     chi_2_3=  0.880000000000001E+00  0.371572800770801E-06  -.345935630076460E-04
     chi_3_3=  0.880000000000001E+00  0.499712894984617E+01  0.252068629983725E+02
     S(E)=  0.880000000000001E+00  0.706077014618646E+01
     chi_1_1=  0.881000000000001E+00  0.518838388307229E+01  0.252836439543270E+02
     chi_2_1=  0.881000000000001E+00  -.731034267275109E-05  -.743174594214428E-05
     chi_3_1=  0.881000000000001E+00  0.628897898429909E-05  0.116208354960247E-04
     chi_1_2=  0.881000000000001E+00  -.731031250353203E-05  -.743169762052276E-05
     chi_2_2=  0.881000000000001E+00  0.518825467046875E+01  0.252835711136605E+02
     chi_3_2=  0.881000000000001E+00  0.999357261558869E-06  -.345539240158065E-04
     chi_1_3=  0.881000000000001E+00  0.628889511909954E-05  0.116208134529352E-04
     chi_2_3=  0.881000000000001E+00  0.999470463329247E-06  -.345539714731924E-04
     chi_3_3=  0.881000000000001E+00  0.518816279787376E+01  0.252835604987047E+02
     S(E)=  0.881000000000001E+00  0.709030319360445E+01
     chi_1_1=  0.882000000000001E+00  0.537691218045895E+01  0.253701164354771E+02
     chi_2_1=  0.882000000000001E+00  -.703964815490652E-05  -.745942030007649E-05
     chi_3_1=  0.882000000000001E+00  0.600773588738843E-05  0.116962182558986E-04
     chi_1_2=  0.882000000000001E+00  -.703961946959346E-05  -.745937098262776E-05
     chi_2_2=  0.882000000000001E+00  0.537678560008777E+01  0.253700412206850E+02
     chi_3_2=  0.882000000000001E+00  0.162991784329293E-05  -.345083463776512E-04
     chi_1_3=  0.882000000000001E+00  0.600765284455544E-05  0.116961925199667E-04
     chi_2_3=  0.882000000000001E+00  0.163003174231060E-05  -.345083878234245E-04
     chi_3_3=  0.882000000000001E+00  0.537669363405476E+01  0.253700258040879E+02
     S(E)=  0.882000000000001E+00  0.712262740738993E+01
     chi_1_1=  0.883000000000001E+00  0.556298041827683E+01  0.254653350714412E+02
     chi_2_1=  0.883000000000001E+00  -.676722563605349E-05  -.748489075453218E-05
     chi_3_1=  0.883000000000001E+00  0.572503562314309E-05  0.117677931400036E-04
     chi_1_2=  0.883000000000001E+00  -.676719843562126E-05  -.748484051020316E-05
     chi_2_2=  0.883000000000001E+00  0.556285642391363E+01  0.254652575796422E+02
     chi_3_2=  0.883000000000001E+00  0.226291963292352E-05  -.344547370500003E-04
     chi_1_3=  0.883000000000001E+00  0.572495364102366E-05  0.117677636839993E-04
     chi_2_3=  0.883000000000001E+00  0.226303360682478E-05  -.344547722300788E-04
     chi_3_3=  0.883000000000001E+00  0.556276472413703E+01  0.254652372040368E+02
     S(E)=  0.883000000000001E+00  0.715746493369530E+01
     chi_1_1=  0.884000000000001E+00  0.574735082484829E+01  0.255691099503276E+02
     chi_2_1=  0.884000000000001E+00  -.649344152983670E-05  -.750800358724682E-05
     chi_3_1=  0.884000000000001E+00  0.544144241593590E-05  0.118354306547367E-04
     chi_1_2=  0.884000000000001E+00  -.649341580394463E-05  -.750795244182537E-05
     chi_2_2=  0.884000000000001E+00  0.574722935105894E+01  0.255690301795053E+02
     chi_3_2=  0.884000000000001E+00  0.289676905996149E-05  -.343924855657179E-04
     chi_1_3=  0.884000000000001E+00  0.544136174971573E-05  0.118353975526027E-04
     chi_2_3=  0.884000000000001E+00  0.289688238426550E-05  -.343925146766473E-04
     chi_3_3=  0.884000000000001E+00  0.574713832529357E+01  0.255690049338922E+02
     S(E)=  0.884000000000001E+00  0.719477069047020E+01
     chi_1_1=  0.885000000000001E+00  0.593038921207310E+01  0.256822926248227E+02
     chi_2_1=  0.885000000000001E+00  -.621848992439193E-05  -.752906715940283E-05
     chi_3_1=  0.885000000000001E+00  0.515726564941469E-05  0.118996618343228E-04
     chi_1_2=  0.885000000000001E+00  -.621846569608373E-05  -.752901510833387E-05
     chi_2_2=  0.885000000000001E+00  0.593027027246338E+01  0.256822105050712E+02
     chi_3_2=  0.885000000000001E+00  0.353049114924764E-05  -.343228547598432E-04
     chi_1_3=  0.885000000000001E+00  0.515718647879787E-05  0.118996252278158E-04
     chi_2_3=  0.885000000000001E+00  0.353060343646160E-05  -.343228783158251E-04
     chi_3_3=  0.885000000000001E+00  0.593018013707318E+01  0.256821806398961E+02
     S(E)=  0.885000000000001E+00  0.723479273677211E+01
     chi_1_1=  0.886000000000001E+00  0.611133946234907E+01  0.258058870643110E+02
     chi_2_1=  0.886000000000001E+00  -.594206465093052E-05  -.754845528919673E-05
     chi_3_1=  0.886000000000001E+00  0.487209363365098E-05  0.119611057858244E-04
     chi_1_2=  0.886000000000001E+00  -.594204198712459E-05  -.754840234340767E-05
     chi_2_2=  0.886000000000001E+00  0.611122316968179E+01  0.258058025601796E+02
     chi_3_2=  0.886000000000001E+00  0.416508026196463E-05  -.342474407985857E-04
     chi_1_3=  0.886000000000001E+00  0.487201604777561E-05  0.119610657871249E-04
     chi_2_3=  0.886000000000001E+00  0.416519155641563E-05  -.342474591820436E-04
     chi_3_3=  0.886000000000001E+00  0.611113391007942E+01  0.258057682342585E+02
     S(E)=  0.886000000000001E+00  0.727782319629866E+01
     chi_1_1=  0.887000000000001E+00  0.628876071058016E+01  0.259399756552525E+02
     chi_2_1=  0.887000000000001E+00  -.566355087914499E-05  -.756612391120099E-05
     chi_3_1=  0.887000000000001E+00  0.458507378215047E-05  0.120197774369223E-04
     chi_1_2=  0.887000000000001E+00  -.566352985533281E-05  -.756607012878276E-05
     chi_2_2=  0.887000000000001E+00  0.628864719605926E+01  0.259398888333008E+02
     chi_3_2=  0.887000000000001E+00  0.480279686520376E-05  -.341662381463525E-04
     chi_1_3=  0.887000000000001E+00  0.458499785820729E-05  0.120197340684812E-04
     chi_2_3=  0.887000000000001E+00  0.480290729460615E-05  -.341662513082644E-04
     chi_3_3=  0.887000000000001E+00  0.628855877212017E+01  0.259398499566924E+02
     S(E)=  0.887000000000001E+00  0.732389526843538E+01
     chi_1_1=  0.888000000000001E+00  0.646169189359789E+01  0.260835860313385E+02
     chi_2_1=  0.888000000000001E+00  -.538254590991506E-05  -.758154448800184E-05
     chi_3_1=  0.888000000000001E+00  0.429566225041324E-05  0.120749969401220E-04
     chi_1_2=  0.888000000000001E+00  -.538252656499665E-05  -.758148995859277E-05
     chi_2_2=  0.888000000000001E+00  0.646158120797744E+01  0.260834970214637E+02
     chi_3_2=  0.888000000000001E+00  0.544512336508217E-05  -.340773187752002E-04
     chi_1_3=  0.888000000000001E+00  0.429558814478500E-05  0.120749501750745E-04
     chi_2_3=  0.888000000000001E+00  0.544523270945131E-05  -.340773263962509E-04
     chi_3_3=  0.888000000000001E+00  0.646149379293684E+01  0.260834533613701E+02
     S(E)=  0.888000000000001E+00  0.737274412458548E+01
     chi_1_1=  0.889000000000001E+00  0.663033591199601E+01  0.262356600728514E+02
     chi_2_1=  0.889000000000001E+00  -.509917247904877E-05  -.759413125381227E-05
     chi_3_1=  0.889000000000001E+00  0.400407105373732E-05  0.121260077900257E-04
     chi_1_2=  0.889000000000001E+00  -.509915480707656E-05  -.759407605115896E-05
     chi_2_2=  0.889000000000001E+00  0.663022801199845E+01  0.262355689617550E+02
     chi_3_2=  0.889000000000001E+00  0.609148766467026E-05  -.339784725516526E-04
     chi_1_3=  0.889000000000001E+00  0.400399901064012E-05  0.121259576524146E-04
     chi_2_3=  0.889000000000001E+00  0.609159528910672E-05  -.339784744988012E-04
     chi_3_3=  0.889000000000001E+00  0.663014201486615E+01  0.262355204054990E+02
     S(E)=  0.889000000000001E+00  0.742407943651352E+01
     chi_1_1=  0.890000000000001E+00  0.679553208087774E+01  0.263961338016853E+02
     chi_2_1=  0.890000000000001E+00  -.481385470476307E-05  -.760372636417701E-05
     chi_3_1=  0.890000000000001E+00  0.371094087392592E-05  0.121726741411453E-04
     chi_1_2=  0.890000000000001E+00  -.481383869282428E-05  -.760367051570787E-05
     chi_2_2=  0.890000000000001E+00  0.679542691742784E+01  0.263960405689172E+02
     chi_3_2=  0.890000000000001E+00  0.674008277777645E-05  -.338691260206375E-04
     chi_1_3=  0.890000000000001E+00  0.371087114134904E-05  0.121726207625505E-04
     chi_2_3=  0.890000000000001E+00  0.674018800035135E-05  -.338691226278916E-04
     chi_3_3=  0.890000000000001E+00  0.679534276136654E+01  0.263959872715146E+02
     S(E)=  0.890000000000001E+00  0.747789116675709E+01
     chi_1_1=  0.891000000000001E+00  0.695753917771336E+01  0.265659962539459E+02
     chi_2_1=  0.891000000000001E+00  -.452678044802326E-05  -.761063896666644E-05
     chi_3_1=  0.891000000000001E+00  0.341656513669237E-05  0.122155327219983E-04
     chi_1_2=  0.891000000000001E+00  -.452676612168605E-05  -.761058247208541E-05
     chi_2_2=  0.891000000000001E+00  0.695743679611175E+01  0.265659008190490E+02
     chi_3_2=  0.891000000000001E+00  0.738994978296013E-05  -.337505554809623E-04
     chi_1_3=  0.891000000000001E+00  0.341649787571049E-05  0.122154762954821E-04
     chi_2_3=  0.891000000000001E+00  0.739005229936200E-05  -.337505473640467E-04
     chi_3_3=  0.891000000000001E+00  0.695735468055421E+01  0.265658430788256E+02
     S(E)=  0.891000000000001E+00  0.753446784325889E+01
     chi_1_1=  0.892000000000001E+00  0.711538737915487E+01  0.267462385405626E+02
     chi_2_1=  0.892000000000001E+00  -.423760383835360E-05  -.761518976598948E-05
     chi_3_1=  0.892000000000001E+00  0.312046420697101E-05  0.122551329271713E-04
     chi_1_2=  0.892000000000001E+00  -.423759126763899E-05  -.761513264654226E-05
     chi_2_2=  0.892000000000001E+00  0.711528792662783E+01  0.267461408751153E+02
     chi_3_2=  0.892000000000001E+00  0.804217836225672E-05  -.336241622495375E-04
     chi_1_3=  0.892000000000001E+00  0.312039948802375E-05  0.122550736056056E-04
     chi_2_3=  0.892000000000001E+00  0.804227829040883E-05  -.336241498451657E-04
     chi_3_3=  0.892000000000001E+00  0.711520782200936E+01  0.267460788628878E+02
     S(E)=  0.892000000000001E+00  0.759409983793803E+01
     chi_1_1=  0.893000000000001E+00  0.726749170340461E+01  0.269367641397352E+02
     chi_2_1=  0.893000000000001E+00  -.394570076406985E-05  -.761722510682818E-05
     chi_3_1=  0.893000000000001E+00  0.282175845103124E-05  0.122913367732084E-04
     chi_1_2=  0.893000000000001E+00  -.394569002307591E-05  -.761716743490631E-05
     chi_2_2=  0.893000000000001E+00  0.726739533380430E+01  0.269366643291903E+02
     chi_3_2=  0.893000000000001E+00  0.869897992180478E-05  -.334895775978268E-04
     chi_1_3=  0.893000000000001E+00  0.282169634124194E-05  0.122912746168561E-04
     chi_2_3=  0.893000000000001E+00  0.869907742163300E-05  -.334895609010963E-04
     chi_3_3=  0.893000000000001E+00  0.726731721897149E+01  0.269365979517014E+02
     S(E)=  0.893000000000001E+00  0.765676962300860E+01
     chi_1_1=  0.894000000000001E+00  0.741291853162624E+01  0.271363972701507E+02
     chi_2_1=  0.894000000000001E+00  -.365072241204873E-05  -.761610245897797E-05
     chi_3_1=  0.894000000000001E+00  0.251996891604084E-05  0.123233024003635E-04
     chi_1_2=  0.894000000000001E+00  -.365071353304419E-05  -.761604433733360E-05
     chi_2_2=  0.894000000000001E+00  0.741282530401813E+01  0.271362954599626E+02
     chi_3_2=  0.894000000000001E+00  0.936157332574743E-05  -.333445462876103E-04
     chi_1_3=  0.894000000000001E+00  0.251990956772985E-05  0.123232374282761E-04
     chi_2_3=  0.894000000000001E+00  0.936166818500422E-05  -.333445250564559E-04
     chi_3_3=  0.894000000000001E+00  0.741274940364053E+01  0.271362245033421E+02
     S(E)=  0.894000000000001E+00  0.772215242732020E+01
     chi_1_1=  0.895000000000001E+00  0.755200067408825E+01  0.273440098861223E+02
     chi_2_1=  0.895000000000001E+00  -.335288089533833E-05  -.761116971230329E-05
     chi_3_1=  0.895000000000001E+00  0.221542696972074E-05  0.123501802900511E-04
     chi_1_2=  0.895000000000001E+00  -.335287386440784E-05  -.761111122357381E-05
     chi_2_2=  0.895000000000001E+00  0.755191055084327E+01  0.273439061654480E+02
     chi_3_2=  0.895000000000001E+00  0.100290455240674E-04  -.331867189129252E-04
     chi_1_3=  0.895000000000001E+00  0.221537061851296E-05  0.123501125832523E-04
     chi_2_3=  0.895000000000001E+00  0.100291371350434E-04  -.331866931300388E-04
     chi_3_3=  0.895000000000001E+00  0.755183732532966E+01  0.273438305759355E+02
     S(E)=  0.895000000000001E+00  0.778993558651692E+01
     chi_1_1=  0.896000000000001E+00  0.768563984893046E+01  0.275596223674245E+02
     chi_2_1=  0.896000000000001E+00  -.305266884613373E-05  -.760225195615688E-05
     chi_3_1=  0.896000000000001E+00  0.190886408370261E-05  0.123718164995581E-04
     chi_1_2=  0.896000000000001E+00  -.305266364538829E-05  -.760219313428143E-05
     chi_2_2=  0.896000000000001E+00  0.768555279823184E+01  0.275595167102790E+02
     chi_3_2=  0.896000000000001E+00  0.106993593761547E-04  -.330155263551438E-04
     chi_1_3=  0.896000000000001E+00  0.190881095704749E-05  0.123717462503545E-04
     chi_2_3=  0.896000000000001E+00  0.106994471277735E-04  -.330154964746277E-04
     chi_3_3=  0.896000000000001E+00  0.768548269089401E+01  0.275594367234454E+02
     S(E)=  0.896000000000001E+00  0.786013253852635E+01
     chi_1_1=  0.897000000000001E+00  0.781398532672965E+01  0.277843273832243E+02
     chi_2_1=  0.897000000000001E+00  -.275029386273993E-05  -.758964440497277E-05
     chi_3_1=  0.897000000000001E+00  0.160059157942400E-05  0.123887380815024E-04
     chi_1_2=  0.897000000000001E+00  -.275029051623638E-05  -.758958525829756E-05
     chi_2_2=  0.897000000000001E+00  0.781390142564877E+01  0.277842197105503E+02
     chi_3_2=  0.897000000000001E+00  0.113714848253106E-04  -.328322168189052E-04
     chi_1_3=  0.897000000000001E+00  0.160054180847004E-05  0.123886655380826E-04
     chi_2_3=  0.897000000000001E+00  0.113715685103337E-04  -.328321835459405E-04
     chi_3_3=  0.897000000000001E+00  0.781383462475328E+01  0.277841356916597E+02
     S(E)=  0.897000000000001E+00  0.793306290819302E+01
     chi_1_1=  0.898000000000001E+00  0.793584768140819E+01  0.280190803303508E+02
     chi_2_1=  0.898000000000001E+00  -.244540624088075E-05  -.757361189612078E-05
     chi_3_1=  0.898000000000001E+00  0.129010921995870E-05  0.124014245760200E-04
     chi_1_2=  0.898000000000001E+00  -.244540481703093E-05  -.757355245924491E-05
     chi_2_2=  0.898000000000001E+00  0.793576711217224E+01  0.280189706323145E+02
     chi_3_2=  0.898000000000001E+00  0.120464752076913E-04  -.326380118125359E-04
     chi_1_3=  0.898000000000001E+00  0.129006284452835E-05  0.124013499388466E-04
     chi_2_3=  0.898000000000001E+00  0.120465550310787E-04  -.326379756420382E-04
     chi_3_3=  0.898000000000001E+00  0.793570357543936E+01  0.280188827881217E+02
     S(E)=  0.898000000000001E+00  0.800900846920799E+01
     chi_1_1=  0.899000000000001E+00  0.804947927867595E+01  0.282635804508762E+02
     chi_2_1=  0.899000000000001E+00  -.213740381656295E-05  -.755390234087806E-05
     chi_3_1=  0.899000000000001E+00  0.976551757462705E-06  0.124096037196818E-04
     chi_1_2=  0.899000000000001E+00  -.213740438387304E-05  -.755384270260226E-05
     chi_2_2=  0.899000000000001E+00  0.804940221876915E+01  0.282634688444789E+02
     chi_3_2=  0.899000000000001E+00  0.127263857817123E-04  -.324322598365002E-04
     chi_1_3=  0.899000000000001E+00  0.976508818598764E-06  0.124095270955235E-04
     chi_2_3=  0.899000000000001E+00  0.127264619647416E-04  -.324322208203801E-04
     chi_3_3=  0.899000000000001E+00  0.804934194043727E+01  0.282633771034404E+02
     S(E)=  0.899000000000001E+00  0.808789274928389E+01
     chi_1_1=  0.900000000000001E+00  0.815395174321720E+01  0.285164062999509E+02
     chi_2_1=  0.900000000000001E+00  -.182600965801762E-05  -.752977238722219E-05
     chi_3_1=  0.900000000000001E+00  0.659528449641020E-06  0.124122935617878E-04
     chi_1_2=  0.900000000000001E+00  -.182601223861542E-05  -.752971266583560E-05
     chi_2_2=  0.900000000000001E+00  0.815387826001360E+01  0.285162929606092E+02
     chi_3_2=  0.900000000000001E+00  0.134121298219895E-04  -.322124685499396E-04
     chi_1_3=  0.900000000000001E+00  0.659489074829704E-06  0.124122150223809E-04
     chi_2_3=  0.900000000000001E+00  0.134122022067249E-04  -.322124265272266E-04
     chi_3_3=  0.900000000000001E+00  0.815382150899954E+01  0.285161971503325E+02
     S(E)=  0.900000000000001E+00  0.816931784391004E+01
     chi_1_1=  0.901000000000001E+00  0.824971956815077E+01  0.287763027392863E+02
     chi_2_1=  0.901000000000001E+00  -.151153651845220E-05  -.750050539578913E-05
     chi_3_1=  0.901000000000001E+00  0.339503265323071E-06  0.124085585468190E-04
     chi_1_2=  0.901000000000001E+00  -.151154108657874E-05  -.750044568631234E-05
     chi_2_2=  0.901000000000001E+00  0.824964962739755E+01  0.287761877737649E+02
     chi_3_2=  0.901000000000001E+00  0.141024470002851E-04  -.319761870573967E-04
     chi_1_3=  0.901000000000001E+00  0.339467658866799E-06  0.124084782325836E-04
     chi_2_3=  0.901000000000001E+00  0.141025150559688E-04  -.319761421113026E-04
     chi_3_3=  0.901000000000001E+00  0.824959690868501E+01  0.287760879200395E+02
     S(E)=  0.901000000000001E+00  0.825293173929215E+01
     chi_1_1=  0.902000000000001E+00  0.833775880586789E+01  0.290433196332819E+02
     chi_2_1=  0.902000000000001E+00  -.119456530736695E-05  -.746589908684180E-05
     chi_3_1=  0.902000000000001E+00  0.173219422675503E-07  0.123982169969584E-04
     chi_1_2=  0.902000000000001E+00  -.119457183468195E-05  -.746583943370891E-05
     chi_2_2=  0.902000000000001E+00  0.833769238877824E+01  0.290432030243551E+02
     chi_3_2=  0.902000000000001E+00  0.147950305741172E-04  -.317228315874668E-04
     chi_1_3=  0.902000000000001E+00  0.172902897036806E-07  0.123981351602048E-04
     chi_2_3=  0.902000000000001E+00  0.147950937979260E-04  -.317227842651194E-04
     chi_3_3=  0.902000000000001E+00  0.833764416036930E+01  0.290430994659295E+02
     S(E)=  0.902000000000001E+00  0.833875551048434E+01
     chi_1_1=  0.903000000000001E+00  0.841812832443998E+01  0.293186140775818E+02
     chi_2_1=  0.903000000000001E+00  -.875360068365335E-06  -.742622553976516E-05
     chi_3_1=  0.903000000000001E+00  -.306640929746167E-06  0.123817773150768E-04
     chi_1_2=  0.903000000000001E+00  -.875368570185943E-06  -.742616596303417E-05
     chi_2_2=  0.903000000000001E+00  0.841806553525233E+01  0.293184957606344E+02
     chi_3_2=  0.903000000000001E+00  0.154886685280816E-04  -.314536047123323E-04
     chi_1_3=  0.903000000000001E+00  -.306668546835829E-06  0.123816942586552E-04
     chi_2_3=  0.903000000000001E+00  0.154887268337736E-04  -.314535557861861E-04
     chi_3_3=  0.903000000000001E+00  0.841802196684820E+01  0.293183889570148E+02
     S(E)=  0.903000000000001E+00  0.842712854803531E+01
     chi_1_1=  0.904000000000001E+00  0.848942727830743E+01  0.296030761285926E+02
     chi_2_1=  0.904000000000001E+00  -.553613644002455E-06  -.738169987318605E-05
     chi_3_1=  0.904000000000001E+00  -.632848206917618E-06  0.123596599149757E-04
     chi_1_2=  0.904000000000001E+00  -.553624179268888E-06  -.738164042208332E-05
     chi_2_2=  0.904000000000001E+00  0.848936833029566E+01  0.296029561254947E+02
     chi_3_2=  0.904000000000001E+00  0.161842269062387E-04  -.311695947596973E-04
     chi_1_3=  0.904000000000001E+00  -.632871800200234E-06  0.123595758885790E-04
     chi_2_3=  0.904000000000001E+00  0.161842806104137E-04  -.311695447744591E-04
     chi_3_3=  0.904000000000001E+00  0.848932935341534E+01  0.296028463496372E+02
     S(E)=  0.904000000000001E+00  0.851831487085911E+01
     chi_1_1=  0.905000000000001E+00  0.854974015576316E+01  0.298961610105959E+02
     chi_2_1=  0.905000000000001E+00  -.228785761776258E-06  -.733199403286276E-05
     chi_3_1=  0.905000000000001E+00  -.962101416131928E-06  0.123314901989158E-04
     chi_1_2=  0.905000000000001E+00  -.228798386218523E-06  -.733193481257374E-05
     chi_2_2=  0.905000000000001E+00  0.854968524592867E+01  0.298960394846908E+02
     chi_3_2=  0.905000000000001E+00  0.168834835220615E-04  -.308699830891923E-04
     chi_1_3=  0.905000000000001E+00  -.962120995966510E-06  0.123314053577168E-04
     chi_2_3=  0.905000000000001E+00  0.168835329475053E-04  -.308699321507697E-04
     chi_3_3=  0.905000000000001E+00  0.854965085004223E+01  0.298959267155264E+02
     S(E)=  0.905000000000001E+00  0.861216629862757E+01
     chi_1_1=  0.906000000000001E+00  0.859814252661191E+01  0.301961398963553E+02
     chi_2_1=  0.906000000000001E+00  0.993040740259351E-07  -.727628908972386E-05
     chi_3_1=  0.906000000000001E+00  -.129467430183954E-05  0.122961815194002E-04
     chi_1_2=  0.906000000000001E+00  0.992893547312026E-07  -.727623023412852E-05
     chi_2_2=  0.906000000000001E+00  0.859809172441731E+01  0.301960170695538E+02
     chi_3_2=  0.906000000000001E+00  0.175869935263662E-04  -.305521674015486E-04
     chi_1_3=  0.906000000000001E+00  -.129468979546150E-05  0.122960959860768E-04
     chi_2_3=  0.906000000000001E+00  0.175870386256539E-04  -.305521154155406E-04
     chi_3_3=  0.906000000000001E+00  0.859806219931914E+01  0.301959012008704E+02
     S(E)=  0.906000000000001E+00  0.870819249437283E+01
     chi_1_1=  0.907000000000001E+00  0.863523267094840E+01  0.305015569637908E+02
     chi_2_1=  0.907000000000001E+00  0.430225822310168E-06  -.721381719463531E-05
     chi_3_1=  0.907000000000001E+00  -.162995228747465E-05  0.122527318046904E-04
     chi_1_2=  0.907000000000001E+00  0.430209052351894E-06  -.721375881211373E-05
     chi_2_2=  0.907000000000001E+00  0.863518593611166E+01  0.305014329770203E+02
     chi_3_2=  0.907000000000001E+00  0.182931352399083E-04  -.302136714564205E-04
     chi_1_3=  0.907000000000001E+00  -.162996355314043E-05  0.122526457714440E-04
     chi_2_3=  0.907000000000001E+00  0.182931756169002E-04  -.302136185708254E-04
     chi_3_3=  0.907000000000001E+00  0.863516180838326E+01  0.305013141367421E+02
     S(E)=  0.907000000000001E+00  0.880597974231381E+01
     chi_1_1=  0.908000000000001E+00  0.866210719014891E+01  0.308124285513007E+02
     chi_2_1=  0.908000000000001E+00  0.763284527634811E-06  -.714434927900233E-05
     chi_3_1=  0.908000000000001E+00  -.196694592789565E-05  0.122009342326808E-04
     chi_1_2=  0.908000000000001E+00  0.763265754059598E-06  -.714429142575961E-05
